person_id,source_id,source_key,source_url,match_method,match_confidence
TNP-00402,MARSAD_ANC,4f4fbcf3bd8cb5615700002a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002a,source_id,high
TNP-00403,MARSAD_ANC,4f4fbcf3bd8cb5615700002b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002b,source_id,high
TNP-00404,MARSAD_ANC,4f4fbcf3bd8cb5615700002c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002c,source_id,high
TNP-00404,MARSAD_ARP2014,Basma_Jebali,https://majles.marsad.tn/2014/elus/Basma_Jebali,normalised_name_ar+lat,high
TNP-00405,MARSAD_ANC,4f4fbcf3bd8cb5615700002d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002d,source_id,high
TNP-00406,MARSAD_ANC,4f4fbcf3bd8cb5615700002e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002e,source_id,high
TNP-00407,MARSAD_ANC,4f4fbcf3bd8cb5615700002f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700002f,source_id,high
TNP-00408,MARSAD_ANC,4f4fbcf3bd8cb56157000030,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000030,source_id,high
TNP-00409,MARSAD_ANC,4f4fbcf3bd8cb56157000031,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000031,source_id,high
TNP-00410,MARSAD_ANC,4f4fbcf3bd8cb56157000032,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000032,source_id,high
TNP-00411,MARSAD_ANC,4f4fbcf3bd8cb56157000033,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000033,source_id,high
TNP-00412,MARSAD_ANC,4f4fbcf3bd8cb56157000034,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000034,source_id,high
TNP-00413,MARSAD_ANC,4f4fbcf3bd8cb56157000035,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000035,source_id,high
TNP-00414,MARSAD_ANC,4f4fbcf3bd8cb56157000036,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000036,source_id,high
TNP-00415,MARSAD_ANC,4f4fbcf3bd8cb56157000037,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000037,source_id,high
TNP-00416,MARSAD_ANC,4f4fbcf3bd8cb56157000038,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000038,source_id,high
TNP-00417,MARSAD_ANC,4f4fbcf3bd8cb56157000039,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000039,source_id,high
TNP-00418,MARSAD_ANC,4f4fbcf3bd8cb5615700003a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700003a,source_id,high
TNP-00419,MARSAD_ANC,4f4fbcf3bd8cb5615700003d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700003d,source_id,high
TNP-00420,MARSAD_ANC,4f4fbcf3bd8cb5615700003f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700003f,source_id,high
TNP-00421,MARSAD_ANC,4f4fbcf3bd8cb56157000040,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000040,source_id,high
TNP-00422,MARSAD_ANC,4f4fbcf3bd8cb56157000041,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000041,source_id,high
TNP-00422,MARSAD_ARP2014,Dalila_Babba,https://majles.marsad.tn/2014/elus/Dalila_Babba,normalised_name_ar+lat,high
TNP-00423,MARSAD_ANC,4f4fbcf3bd8cb56157000042,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000042,source_id,high
TNP-00424,MARSAD_ANC,4f4fbcf3bd8cb56157000043,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000043,source_id,high
TNP-00425,MARSAD_ANC,4f4fbcf3bd8cb56157000044,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000044,source_id,high
TNP-00426,MARSAD_ANC,4f4fbcf3bd8cb56157000045,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000045,source_id,high
TNP-00427,MARSAD_ANC,4f4fbcf3bd8cb56157000046,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000046,source_id,high
TNP-00428,MARSAD_ANC,4f4fbcf3bd8cb56157000047,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000047,source_id,high
TNP-00429,MARSAD_ANC,4f4fbcf3bd8cb56157000048,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000048,source_id,high
TNP-00429,MARSAD_ARP2014,Rim_Thairi,https://majles.marsad.tn/2014/elus/Rim_Thairi,normalised_name_ar+lat,high
TNP-00430,MARSAD_ANC,4f4fbcf3bd8cb56157000049,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000049,source_id,high
TNP-00430,MARSAD_ARP2014,Rim_Mahjoub,https://majles.marsad.tn/2014/elus/Rim_Mahjoub,normalised_name_ar+lat,high
TNP-00431,MARSAD_ANC,4f4fbcf3bd8cb5615700004b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700004b,source_id,high
TNP-00432,MARSAD_ANC,4f4fbcf3bd8cb5615700004c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700004c,source_id,high
TNP-00433,MARSAD_ANC,4f4fbcf3bd8cb5615700004d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700004d,source_id,high
TNP-00434,MARSAD_ANC,4f4fbcf3bd8cb5615700004e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700004e,source_id,high
TNP-00435,MARSAD_ANC,4f4fbcf3bd8cb56157000050,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000050,source_id,high
TNP-00436,MARSAD_ANC,4f4fbcf3bd8cb56157000051,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000051,source_id,high
TNP-00437,MARSAD_ANC,4f4fbcf3bd8cb56157000052,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000052,source_id,high
TNP-00438,MARSAD_ANC,4f4fbcf3bd8cb56157000053,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000053,source_id,high
TNP-00439,MARSAD_ANC,4f4fbcf3bd8cb56157000054,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000054,source_id,high
TNP-00440,MARSAD_ANC,4f4fbcf3bd8cb56157000055,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000055,source_id,high
TNP-00441,MARSAD_ANC,4f4fbcf3bd8cb56157000056,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000056,source_id,high
TNP-00442,MARSAD_ANC,4f4fbcf3bd8cb56157000057,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000057,source_id,high
TNP-00443,MARSAD_ANC,4f4fbcf3bd8cb56157000059,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000059,source_id,high
TNP-00444,MARSAD_ANC,4f4fbcf3bd8cb5615700005a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005a,source_id,high
TNP-00445,MARSAD_ANC,4f4fbcf3bd8cb5615700005b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005b,source_id,high
TNP-00445,MARSAD_ARP2014,Sana_Mersni,https://majles.marsad.tn/2014/elus/Sana_Mersni,normalised_name_ar+lat,high
TNP-00446,MARSAD_ANC,4f4fbcf3bd8cb5615700005c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005c,source_id,high
TNP-00447,MARSAD_ANC,4f4fbcf3bd8cb5615700005d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005d,source_id,high
TNP-00448,MARSAD_ANC,4f4fbcf3bd8cb5615700005e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005e,source_id,high
TNP-00449,MARSAD_ANC,4f4fbcf3bd8cb5615700005f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700005f,source_id,high
TNP-00450,MARSAD_ANC,4f4fbcf3bd8cb56157000060,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000060,source_id,high
TNP-00451,MARSAD_ANC,4f4fbcf3bd8cb56157000061,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000061,source_id,high
TNP-00452,MARSAD_ANC,4f4fbcf3bd8cb56157000062,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000062,source_id,high
TNP-00453,MARSAD_ANC,4f4fbcf3bd8cb56157000063,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000063,source_id,high
TNP-00454,MARSAD_ANC,4f4fbcf3bd8cb56157000064,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000064,source_id,high
TNP-00455,MARSAD_ANC,4f4fbcf3bd8cb56157000065,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000065,source_id,high
TNP-00456,MARSAD_ANC,4f4fbcf3bd8cb56157000066,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000066,source_id,high
TNP-00457,MARSAD_ANC,4f4fbcf3bd8cb56157000067,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000067,source_id,high
TNP-00458,MARSAD_ANC,4f4fbcf3bd8cb56157000068,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000068,source_id,high
TNP-00459,MARSAD_ANC,4f4fbcf3bd8cb5615700006a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006a,source_id,high
TNP-00460,MARSAD_ANC,4f4fbcf3bd8cb5615700006b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006b,source_id,high
TNP-00461,MARSAD_ANC,4f4fbcf3bd8cb5615700006c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006c,source_id,high
TNP-00462,MARSAD_ANC,4f4fbcf3bd8cb5615700006d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006d,source_id,high
TNP-00463,MARSAD_ANC,4f4fbcf3bd8cb5615700006e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006e,source_id,high
TNP-00464,MARSAD_ANC,4f4fbcf3bd8cb5615700006f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700006f,source_id,high
TNP-00465,MARSAD_ANC,4f4fbcf3bd8cb56157000070,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000070,source_id,high
TNP-00466,MARSAD_ANC,4f4fbcf3bd8cb56157000071,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000071,source_id,high
TNP-00467,MARSAD_ANC,4f4fbcf3bd8cb56157000072,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000072,source_id,high
TNP-00468,MARSAD_ANC,4f4fbcf3bd8cb56157000073,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000073,source_id,high
TNP-00468,MARSAD_ARP2014,Abdelaziz_Kotti,https://majles.marsad.tn/2014/elus/Abdelaziz_Kotti,normalised_name_ar+lat,high
TNP-00469,MARSAD_ANC,4f4fbcf3bd8cb56157000074,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000074,source_id,high
TNP-00470,MARSAD_ANC,4f4fbcf3bd8cb56157000075,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000075,source_id,high
TNP-00471,MARSAD_ANC,4f4fbcf3bd8cb56157000078,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000078,source_id,high
TNP-00472,MARSAD_ANC,4f4fbcf3bd8cb56157000079,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000079,source_id,high
TNP-00473,MARSAD_ANC,4f4fbcf3bd8cb5615700007a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700007a,source_id,high
TNP-00474,MARSAD_ANC,4f4fbcf3bd8cb5615700007b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700007b,source_id,high
TNP-00475,MARSAD_ANC,4f4fbcf3bd8cb5615700007c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700007c,source_id,high
TNP-00476,MARSAD_ANC,4f4fbcf3bd8cb5615700007d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700007d,source_id,high
TNP-00477,MARSAD_ANC,4f4fbcf3bd8cb5615700007e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700007e,source_id,high
TNP-00478,MARSAD_ANC,4f4fbcf3bd8cb56157000080,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000080,source_id,high
TNP-00479,MARSAD_ANC,4f4fbcf3bd8cb56157000081,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000081,source_id,high
TNP-00480,MARSAD_ANC,4f4fbcf3bd8cb56157000082,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000082,source_id,high
TNP-00481,MARSAD_ANC,4f4fbcf3bd8cb56157000083,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000083,source_id,high
TNP-00482,MARSAD_ANC,4f4fbcf3bd8cb56157000084,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000084,source_id,high
TNP-00483,MARSAD_ANC,4f4fbcf3bd8cb56157000086,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000086,source_id,high
TNP-00484,MARSAD_ANC,4f4fbcf3bd8cb56157000088,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000088,source_id,high
TNP-00485,MARSAD_ANC,4f4fbcf3bd8cb56157000089,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000089,source_id,high
TNP-00486,MARSAD_ANC,4f4fbcf3bd8cb5615700008a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700008a,source_id,high
TNP-00487,MARSAD_ANC,4f4fbcf3bd8cb5615700008b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700008b,source_id,high
TNP-00488,MARSAD_ANC,4f4fbcf3bd8cb5615700008c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700008c,source_id,high
TNP-00489,MARSAD_ANC,4f4fbcf3bd8cb5615700008d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700008d,source_id,high
TNP-00490,MARSAD_ANC,4f4fbcf3bd8cb5615700008f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700008f,source_id,high
TNP-00491,MARSAD_ANC,4f4fbcf3bd8cb56157000090,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000090,source_id,high
TNP-00492,MARSAD_ANC,4f4fbcf3bd8cb56157000091,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000091,source_id,high
TNP-00492,MARSAD_ARP2014,Kalthoum_Badreddine,https://majles.marsad.tn/2014/elus/Kalthoum_Badreddine,normalised_name_lat,medium
TNP-00493,MARSAD_ANC,4f4fbcf3bd8cb56157000092,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000092,source_id,high
TNP-00494,MARSAD_ANC,4f4fbcf3bd8cb56157000093,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000093,source_id,high
TNP-00495,MARSAD_ANC,4f4fbcf3bd8cb56157000094,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000094,source_id,high
TNP-00496,MARSAD_ANC,4f4fbcf3bd8cb56157000095,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000095,source_id,high
TNP-00497,MARSAD_ANC,4f4fbcf3bd8cb56157000096,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000096,source_id,high
TNP-00498,MARSAD_ANC,4f4fbcf3bd8cb56157000098,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000098,source_id,high
TNP-00498,MARSAD_ARP2014,Mabrouk_Hrizi,https://majles.marsad.tn/2014/elus/Mabrouk_Hrizi,normalised_name_ar+lat,high
TNP-00499,MARSAD_ANC,4f4fbcf3bd8cb56157000099,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000099,source_id,high
TNP-00500,MARSAD_ANC,4f4fbcf3bd8cb5615700009a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700009a,source_id,high
TNP-00500,MARSAD_ARP2014,Meherzia_Laabidi,https://majles.marsad.tn/2014/elus/Meherzia_Laabidi,normalised_name_ar+lat,high
TNP-00501,MARSAD_ANC,4f4fbcf3bd8cb5615700009b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700009b,source_id,high
TNP-00502,MARSAD_ANC,4f4fbcf3bd8cb5615700009c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700009c,source_id,high
TNP-00503,MARSAD_ANC,4f4fbcf3bd8cb5615700009e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700009e,source_id,high
TNP-00504,MARSAD_ANC,4f4fbcf3bd8cb5615700009f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700009f,source_id,high
TNP-00505,MARSAD_ANC,4f4fbcf3bd8cb561570000a0,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a0,source_id,high
TNP-00506,MARSAD_ANC,4f4fbcf3bd8cb561570000a1,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a1,source_id,high
TNP-00507,MARSAD_ANC,4f4fbcf3bd8cb561570000a2,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a2,source_id,high
TNP-00508,MARSAD_ANC,4f4fbcf3bd8cb561570000a4,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a4,source_id,high
TNP-00509,MARSAD_ANC,4f4fbcf3bd8cb561570000a6,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a6,source_id,high
TNP-00510,MARSAD_ANC,4f4fbcf3bd8cb561570000a7,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a7,source_id,high
TNP-00511,MARSAD_ANC,4f4fbcf3bd8cb561570000a9,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000a9,source_id,high
TNP-00512,MARSAD_ANC,4f4fbcf3bd8cb561570000aa,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000aa,source_id,high
TNP-00513,MARSAD_ANC,4f4fbcf3bd8cb561570000ac,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ac,source_id,high
TNP-00514,MARSAD_ANC,4f4fbcf3bd8cb561570000ad,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ad,source_id,high
TNP-00515,MARSAD_ANC,4f4fbcf3bd8cb561570000ae,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ae,source_id,high
TNP-00516,MARSAD_ANC,4f4fbcf3bd8cb561570000b0,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b0,source_id,high
TNP-00517,MARSAD_ANC,4f4fbcf3bd8cb561570000b1,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b1,source_id,high
TNP-00518,MARSAD_ANC,4f4fbcf3bd8cb561570000b2,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b2,source_id,high
TNP-00519,MARSAD_ANC,4f4fbcf3bd8cb561570000b3,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b3,source_id,high
TNP-00520,MARSAD_ANC,4f4fbcf3bd8cb561570000b5,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b5,source_id,high
TNP-00521,MARSAD_ANC,4f4fbcf3bd8cb561570000b6,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b6,source_id,high
TNP-00522,MARSAD_ANC,4f4fbcf3bd8cb561570000b7,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b7,source_id,high
TNP-00523,MARSAD_ANC,4f4fbcf3bd8cb561570000b8,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b8,source_id,high
TNP-00523,MARSAD_ARP2014,Mahmoud_Gouiaa,https://majles.marsad.tn/2014/elus/Mahmoud_Gouiaa,normalised_name_ar+lat,high
TNP-00524,MARSAD_ANC,4f4fbcf3bd8cb561570000b9,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b9,source_id,high
TNP-00525,MARSAD_ANC,4f4fbcf3bd8cb561570000ba,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ba,source_id,high
TNP-00526,MARSAD_ANC,4f4fbcf3bd8cb561570000bb,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000bb,source_id,high
TNP-00527,MARSAD_ANC,4f4fbcf3bd8cb561570000bc,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000bc,source_id,high
TNP-00528,MARSAD_ANC,4f4fbcf3bd8cb561570000bd,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000bd,source_id,high
TNP-00529,MARSAD_ANC,4f4fbcf3bd8cb561570000bf,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000bf,source_id,high
TNP-00530,MARSAD_ANC,4f4fbcf3bd8cb561570000c0,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c0,source_id,high
TNP-00531,MARSAD_ANC,4f4fbcf3bd8cb561570000c1,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c1,source_id,high
TNP-00532,MARSAD_ANC,4f4fbcf3bd8cb561570000c2,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c2,source_id,high
TNP-00533,MARSAD_ANC,4f4fbcf3bd8cb561570000c3,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c3,source_id,high
TNP-00534,MARSAD_ANC,4f4fbcf3bd8cb561570000c4,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c4,source_id,high
TNP-00535,MARSAD_ANC,4f4fbcf3bd8cb561570000c5,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c5,source_id,high
TNP-00536,MARSAD_ANC,4f4fbcf3bd8cb561570000c7,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c7,source_id,high
TNP-00537,MARSAD_ANC,4f4fbcf3bd8cb561570000c8,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c8,source_id,high
TNP-00538,MARSAD_ANC,4f4fbcf3bd8cb561570000c9,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c9,source_id,high
TNP-00539,MARSAD_ANC,4f4fbcf3bd8cb561570000ca,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ca,source_id,high
TNP-00540,MARSAD_ANC,4f4fbcf3bd8cb561570000cb,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000cb,source_id,high
TNP-00541,MARSAD_ANC,4f4fbcf3bd8cb561570000cc,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000cc,source_id,high
TNP-00542,MARSAD_ANC,4f4fbcf3bd8cb561570000cd,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000cd,source_id,high
TNP-00543,MARSAD_ANC,4f4fbcf3bd8cb561570000ce,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000ce,source_id,high
TNP-00543,MARSAD_ARP2014,Noomane_Fehri,https://majles.marsad.tn/2014/elus/Noomane_Fehri,normalised_name_ar+lat,high
TNP-00544,MARSAD_ANC,4f4fbcf3bd8cb561570000d0,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d0,source_id,high
TNP-00544,MARSAD_ARP2014,Noureddine_Mrabti,https://majles.marsad.tn/2014/elus/Noureddine_Mrabti,normalised_name_lat,medium
TNP-00545,MARSAD_ANC,4f4fbcf3bd8cb561570000d1,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d1,source_id,high
TNP-00546,MARSAD_ANC,4f4fbcf3bd8cb561570000d2,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d2,source_id,high
TNP-00547,MARSAD_ANC,4f4fbcf3bd8cb561570000d3,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d3,source_id,high
TNP-00548,MARSAD_ANC,4f4fbcf3bd8cb561570000d4,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d4,source_id,high
TNP-00548,MARSAD_ARP2014,Hela_Hammi,https://majles.marsad.tn/2014/elus/Hela_Hammi,normalised_name_ar+lat,high
TNP-00549,MARSAD_ANC,4f4fbcf3bd8cb561570000d6,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d6,source_id,high
TNP-00550,MARSAD_ANC,4f4fbcf3bd8cb561570000d7,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d7,source_id,high
TNP-00551,MARSAD_ANC,4f4fbcf3bd8cb561570000d8,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d8,source_id,high
TNP-00552,MARSAD_ANC,4f7f3988b197de213b000003,https://www.marsad.tn/deputes/4f7f3988b197de213b000003,source_id,high
TNP-00553,MARSAD_ANC,4f84a385b197de213c000049,https://www.marsad.tn/deputes/4f84a385b197de213c000049,source_id,high
TNP-00553,MARSAD_ARP2014,Soulef_Ksantini,https://majles.marsad.tn/2014/elus/Soulef_Ksantini,normalised_name_ar+lat,high
TNP-00554,MARSAD_ANC,4f85977fb197de213c00005b,https://www.marsad.tn/deputes/4f85977fb197de213c00005b,source_id,high
TNP-00555,MARSAD_ANC,4f919d21b197de4933000001,https://www.marsad.tn/deputes/4f919d21b197de4933000001,source_id,high
TNP-00556,MARSAD_ANC,4f919df2b197de4933000003,https://www.marsad.tn/deputes/4f919df2b197de4933000003,source_id,high
TNP-00557,MARSAD_ANC,4faa7f5eb197de23e5000005,https://www.marsad.tn/deputes/4faa7f5eb197de23e5000005,source_id,high
TNP-00558,MARSAD_ANC,4faa8028b197de23e5000006,https://www.marsad.tn/deputes/4faa8028b197de23e5000006,source_id,high
TNP-00559,MARSAD_ANC,50093988b197de15b5000005,https://www.marsad.tn/deputes/50093988b197de15b5000005,source_id,high
TNP-00560,MARSAD_ANC,50093ad2b197de15b5000006,https://www.marsad.tn/deputes/50093ad2b197de15b5000006,source_id,high
TNP-00561,MARSAD_ANC,50093c17b197de15b5000007,https://www.marsad.tn/deputes/50093c17b197de15b5000007,source_id,high
TNP-00562,MARSAD_ANC,50abb3efb197de0efdf02b8f,https://www.marsad.tn/deputes/50abb3efb197de0efdf02b8f,source_id,high
TNP-00563,MARSAD_ANC,514507f4b197de08259e59c2,https://www.marsad.tn/deputes/514507f4b197de08259e59c2,source_id,high
TNP-00564,MARSAD_ANC,51caff6d7ea2c47c3f3672ac,https://www.marsad.tn/deputes/51caff6d7ea2c47c3f3672ac,source_id,high
TNP-00565,MARSAD_ANC,524d4e027ea2c42e8eceeb46,https://www.marsad.tn/deputes/524d4e027ea2c42e8eceeb46,source_id,high
TNP-00566,MARSAD_ANC,528d2e937ea2c433c00d3641,https://www.marsad.tn/deputes/528d2e937ea2c433c00d3641,source_id,high
TNP-00567,MARSAD_ANC,5310718012bdaa6c2fc00dca,https://www.marsad.tn/deputes/5310718012bdaa6c2fc00dca,source_id,high
TNP-00568,MARSAD_ANC,535fc27e12bdaa078ab824d7,https://www.marsad.tn/deputes/535fc27e12bdaa078ab824d7,source_id,high
TNP-00569,WIKI_AR_ANC1956,المنجي سليم,https://ar.wikipedia.org/wiki/المنجي_سليم,source_id,high
TNP-00570,WIKI_AR_ANC1956,ألبير بسيس,https://ar.wikipedia.org/wiki/ألبير_بسيس,source_id,high
TNP-00571,WIKI_AR_ANC1956,أحمد المستيري,https://ar.wikipedia.org/wiki/أحمد_المستيري,source_id,high
TNP-00572,WIKI_AR_ANC1956,الطاهر بن عمار,https://ar.wikipedia.org/wiki/الطاهر_بن_عمار,source_id,high
TNP-00573,WIKI_AR_ANC1956,العزيز الجلولي,https://ar.wikipedia.org/wiki/العزيز_الجلولي,source_id,high
TNP-00574,WIKI_AR_ANC1956,anc1956-seat-006,https://ar.wikipedia.org/wiki/المجلس_القومي_التأسيسي_التونسي_1956,source_id,high
TNP-00575,WIKI_AR_ANC1956,الهادي نويرة,https://ar.wikipedia.org/wiki/الهادي_نويرة,source_id,high
