table_name,record_id,field_name,source_id,value_hash,retrieved_at,confidence
persons,TNP-00747,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00747,occupation_raw,MARSAD_ARP2014,b0825e1d9a28,2026-08-27,medium
mandates,TNM-85ea7fafd040,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00748,name_ar,MARSAD_ARP2014,188645e3e140,2026-08-27,medium
persons,TNP-00748,name_lat,MARSAD_ARP2014,5956506de744,2026-08-27,medium
persons,TNP-00748,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
mandates,TNM-765ead7028e4,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00749,name_ar,MARSAD_ARP2014,12ddc96c5c34,2026-08-27,medium
persons,TNP-00749,name_lat,MARSAD_ARP2014,cb5e508da20c,2026-08-27,medium
persons,TNP-00749,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00749,occupation_raw,MARSAD_ARP2014,f4ceb5a464c8,2026-08-27,medium
mandates,TNM-634d23df6ddf,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00750,name_ar,MARSAD_ARP2014,c22dd21aed21,2026-08-27,medium
persons,TNP-00750,name_lat,MARSAD_ARP2014,9c1030bca1c3,2026-08-27,medium
persons,TNP-00750,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00750,occupation_raw,MARSAD_ARP2014,d6a20112eeae,2026-08-27,medium
mandates,TNM-a3a243efcd2e,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00751,name_ar,MARSAD_ARP2014,ba59383e406f,2026-08-27,medium
persons,TNP-00751,name_lat,MARSAD_ARP2014,7216e05053a3,2026-08-27,medium
persons,TNP-00751,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00751,occupation_raw,MARSAD_ARP2014,1d80a168d285,2026-08-27,medium
mandates,TNM-3d060c2b649b,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00752,name_ar,MARSAD_ARP2014,f5b917b1a263,2026-08-27,medium
persons,TNP-00752,name_lat,MARSAD_ARP2014,21ede714f0d6,2026-08-27,medium
persons,TNP-00752,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00752,occupation_raw,MARSAD_ARP2014,eb9f9a84809c,2026-08-27,medium
mandates,TNM-c64a5803dc0b,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00753,name_ar,MARSAD_ARP2014,b543ced7568b,2026-08-27,medium
persons,TNP-00753,name_lat,MARSAD_ARP2014,c25d58d670c0,2026-08-27,medium
persons,TNP-00753,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00753,occupation_raw,MARSAD_ARP2014,a41214a26360,2026-08-27,medium
mandates,TNM-1f38a3b66dd6,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00754,name_ar,MARSAD_ARP2014,2a43b8ecc164,2026-08-27,medium
persons,TNP-00754,name_lat,MARSAD_ARP2014,716a4d716380,2026-08-27,medium
persons,TNP-00754,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
mandates,TNM-5ee4642438e2,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00755,name_ar,MARSAD_ARP2014,9869f9f3c0fe,2026-08-27,medium
persons,TNP-00755,name_lat,MARSAD_ARP2014,03ba7db23bd2,2026-08-27,medium
persons,TNP-00755,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
mandates,TNM-8bfde8572214,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00756,name_ar,MARSAD_ARP2014,471c134884ba,2026-08-27,medium
persons,TNP-00756,name_lat,MARSAD_ARP2014,1261cc02e582,2026-08-27,medium
persons,TNP-00756,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00756,occupation_raw,MARSAD_ARP2014,d6a20112eeae,2026-08-27,medium
mandates,TNM-59d9093c5ed3,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00247,name_ar,MARSAD_ARP2014,768646b7217c,2026-08-27,medium
persons,TNP-00247,name_lat,MARSAD_ARP2014,19437cb70307,2026-08-27,medium
persons,TNP-00247,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00247,occupation_raw,MARSAD_ARP2014,5d326e24a685,2026-08-27,medium
mandates,TNM-097a098f0c47,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00757,name_ar,MARSAD_ARP2014,d41a8f96965e,2026-08-27,medium
persons,TNP-00757,name_lat,MARSAD_ARP2014,58f0d36023f8,2026-08-27,medium
persons,TNP-00757,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00757,occupation_raw,MARSAD_ARP2014,6e142d69fff1,2026-08-27,medium
mandates,TNM-40a33b12d00f,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00758,name_ar,MARSAD_ARP2014,e9add9bedcb8,2026-08-27,medium
persons,TNP-00758,name_lat,MARSAD_ARP2014,d04e3216795f,2026-08-27,medium
persons,TNP-00758,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00758,occupation_raw,MARSAD_ARP2014,6e142d69fff1,2026-08-27,medium
mandates,TNM-bb57398aca48,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00759,name_ar,MARSAD_ARP2014,39f55659a658,2026-08-27,medium
persons,TNP-00759,name_lat,MARSAD_ARP2014,bc4896b00de3,2026-08-27,medium
persons,TNP-00759,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00759,occupation_raw,MARSAD_ARP2014,d6a20112eeae,2026-08-27,medium
mandates,TNM-a068a01b6e28,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00760,name_ar,MARSAD_ARP2014,e236e0c5a210,2026-08-27,medium
persons,TNP-00760,name_lat,MARSAD_ARP2014,b6796de48f19,2026-08-27,medium
persons,TNP-00760,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00760,occupation_raw,MARSAD_ARP2014,eb9f9a84809c,2026-08-27,medium
mandates,TNM-0068fde685ac,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00761,name_ar,MARSAD_ARP2014,f81e6fe0694c,2026-08-27,medium
persons,TNP-00761,name_lat,MARSAD_ARP2014,4818bc66a4d3,2026-08-27,medium
persons,TNP-00761,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00761,occupation_raw,MARSAD_ARP2014,13ac031f7f09,2026-08-27,medium
mandates,TNM-998e01b9b390,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00762,name_ar,MARSAD_ARP2014,58b914b74db8,2026-08-27,medium
persons,TNP-00762,name_lat,MARSAD_ARP2014,d15645580951,2026-08-27,medium
persons,TNP-00762,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00762,occupation_raw,MARSAD_ARP2014,f4ceb5a464c8,2026-08-27,medium
mandates,TNM-bebcd77114fd,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00763,name_ar,MARSAD_ARP2014,a9b1aa942162,2026-08-27,medium
persons,TNP-00763,name_lat,MARSAD_ARP2014,6fbaa1cb6a7f,2026-08-27,medium
persons,TNP-00763,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
mandates,TNM-895b622c7483,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00251,name_ar,MARSAD_ARP2014,cb224fc89a3a,2026-08-27,medium
persons,TNP-00251,name_lat,MARSAD_ARP2014,a40d6f0315c5,2026-08-27,medium
persons,TNP-00251,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00251,occupation_raw,MARSAD_ARP2014,83628ae27ee9,2026-08-27,medium
mandates,TNM-69b0fb103b3f,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00764,name_ar,MARSAD_ARP2014,6eacaf97a291,2026-08-27,medium
persons,TNP-00764,name_lat,MARSAD_ARP2014,13bdc842d211,2026-08-27,medium
persons,TNP-00764,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00764,occupation_raw,MARSAD_ARP2014,f4ceb5a464c8,2026-08-27,medium
mandates,TNM-d032f33f9010,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00498,name_ar,MARSAD_ARP2014,ee4aa7471f87,2026-08-27,medium
persons,TNP-00498,name_lat,MARSAD_ARP2014,edd2750eeb53,2026-08-27,medium
persons,TNP-00498,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00498,occupation_raw,MARSAD_ARP2014,3c6aa52e32d3,2026-08-27,medium
mandates,TNM-c0c9cedf88fa,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00254,name_ar,MARSAD_ARP2014,ec4f9a9bd146,2026-08-27,medium
persons,TNP-00254,name_lat,MARSAD_ARP2014,9fe0fe40ffbd,2026-08-27,medium
persons,TNP-00254,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00254,occupation_raw,MARSAD_ARP2014,13ac031f7f09,2026-08-27,medium
mandates,TNM-85e96e69625f,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00255,name_ar,MARSAD_ARP2014,69f50d7a7309,2026-08-27,medium
persons,TNP-00255,name_lat,MARSAD_ARP2014,2648253b8a7b,2026-08-27,medium
persons,TNP-00255,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00255,occupation_raw,MARSAD_ARP2014,c04732109481,2026-08-27,medium
mandates,TNM-5eb6aeacf5a5,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00523,name_ar,MARSAD_ARP2014,37188b9fe3d3,2026-08-27,medium
persons,TNP-00523,name_lat,MARSAD_ARP2014,2bc4bfeac583,2026-08-27,medium
persons,TNP-00523,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00523,occupation_raw,MARSAD_ARP2014,eb9f9a84809c,2026-08-27,medium
mandates,TNM-4a15fe6df0db,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00765,name_ar,MARSAD_ARP2014,0112744cb6da,2026-08-27,medium
persons,TNP-00765,name_lat,MARSAD_ARP2014,583e04944c25,2026-08-27,medium
persons,TNP-00765,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00765,occupation_raw,MARSAD_ARP2014,1d80a168d285,2026-08-27,medium
mandates,TNM-8ead396b3b3a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00766,name_ar,MARSAD_ARP2014,a3599e6821c3,2026-08-27,medium
persons,TNP-00766,name_lat,MARSAD_ARP2014,4e296ee3495e,2026-08-27,medium
persons,TNP-00766,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
mandates,TNM-7b8ec65ae44d,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00262,name_ar,MARSAD_ARP2014,a80254e69875,2026-08-27,medium
persons,TNP-00262,name_lat,MARSAD_ARP2014,e585c327ff75,2026-08-27,medium
persons,TNP-00262,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
mandates,TNM-02437347d18a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00767,name_ar,MARSAD_ARP2014,a80254e69875,2026-08-27,medium
persons,TNP-00767,name_lat,MARSAD_ARP2014,b590e66d2549,2026-08-27,medium
persons,TNP-00767,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
mandates,TNM-f4cc26fb6771,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00768,name_ar,MARSAD_ARP2014,908d94eedbca,2026-08-27,medium
persons,TNP-00768,name_lat,MARSAD_ARP2014,18ae86ffdd43,2026-08-27,medium
persons,TNP-00768,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00768,occupation_raw,MARSAD_ARP2014,a41214a26360,2026-08-27,medium
mandates,TNM-a2e0f4d65f15,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00264,name_ar,MARSAD_ARP2014,d780ca264ccd,2026-08-27,medium
persons,TNP-00264,name_lat,MARSAD_ARP2014,3ad7731d14f5,2026-08-27,medium
persons,TNP-00264,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00264,occupation_raw,MARSAD_ARP2014,83628ae27ee9,2026-08-27,medium
mandates,TNM-852c7f965ed1,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00500,name_ar,MARSAD_ARP2014,9f8f55715230,2026-08-27,medium
persons,TNP-00500,name_lat,MARSAD_ARP2014,e5ebdab1fb3b,2026-08-27,medium
persons,TNP-00500,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00500,occupation_raw,MARSAD_ARP2014,2a5fc658267a,2026-08-27,medium
mandates,TNM-9ae49d470b25,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00769,name_ar,MARSAD_ARP2014,5833d4700817,2026-08-27,medium
persons,TNP-00769,name_lat,MARSAD_ARP2014,f8dbf17d1113,2026-08-27,medium
persons,TNP-00769,gender,MARSAD_ARP2014,96a1a08dcded,2026-08-27,medium
persons,TNP-00769,occupation_raw,MARSAD_ARP2014,595b35052213,2026-08-27,medium
mandates,TNM-a821103ac1e5,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00267,name_ar,MARSAD_ARP2014,ec8b97481a85,2026-08-27,medium
persons,TNP-00267,name_lat,MARSAD_ARP2014,7081a190fb3b,2026-08-27,medium
persons,TNP-00267,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
mandates,TNM-e2fcd8642a8a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00770,name_ar,MARSAD_ARP2014,4307e350bac3,2026-08-27,medium
persons,TNP-00770,name_lat,MARSAD_ARP2014,c6a73cbca4f6,2026-08-27,medium
persons,TNP-00770,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
mandates,TNM-abb222d9a919,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00771,name_ar,MARSAD_ARP2014,5f3ab78facbb,2026-08-27,medium
persons,TNP-00771,name_lat,MARSAD_ARP2014,56693ef0faa0,2026-08-27,medium
persons,TNP-00771,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00771,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-4d3144f333e4,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00772,name_ar,MARSAD_ARP2014,7057004979c1,2026-08-27,medium
persons,TNP-00772,name_lat,MARSAD_ARP2014,f4ae8c5b6915,2026-08-27,medium
persons,TNP-00772,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00772,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-02f6e8f68d33,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00773,name_ar,MARSAD_ARP2014,3e43fc3e7a80,2026-08-27,medium
persons,TNP-00773,name_lat,MARSAD_ARP2014,cb801cbdbc20,2026-08-27,medium
persons,TNP-00773,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00773,occupation_raw,MARSAD_ARP2014,7aa976a648e5,2026-08-27,medium
mandates,TNM-0dc998192c4e,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00774,name_ar,MARSAD_ARP2014,06dedbdffee1,2026-08-27,medium
persons,TNP-00774,name_lat,MARSAD_ARP2014,abecede43ac5,2026-08-27,medium
persons,TNP-00774,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00774,occupation_raw,MARSAD_ARP2014,7aa976a648e5,2026-08-27,medium
mandates,TNM-54facea5ff0e,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00775,name_ar,MARSAD_ARP2014,f0f67d82142a,2026-08-27,medium
persons,TNP-00775,name_lat,MARSAD_ARP2014,b7e1e5453254,2026-08-27,medium
persons,TNP-00775,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00775,occupation_raw,MARSAD_ARP2014,b28d8b60d6be,2026-08-27,medium
mandates,TNM-ff5a04183a98,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00776,name_ar,MARSAD_ARP2014,8f077b68f531,2026-08-27,medium
persons,TNP-00776,name_lat,MARSAD_ARP2014,b01cf2a5714e,2026-08-27,medium
persons,TNP-00776,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00776,occupation_raw,MARSAD_ARP2014,a41214a26360,2026-08-27,medium
mandates,TNM-a332bc3c776a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00777,name_ar,MARSAD_ARP2014,c647b773fd9c,2026-08-27,medium
persons,TNP-00777,name_lat,MARSAD_ARP2014,a3d2c5638da7,2026-08-27,medium
persons,TNP-00777,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00777,occupation_raw,MARSAD_ARP2014,5d326e24a685,2026-08-27,medium
mandates,TNM-e79a279c6306,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00778,name_ar,MARSAD_ARP2014,89002ba8b20a,2026-08-27,medium
persons,TNP-00778,name_lat,MARSAD_ARP2014,9ad39a40d1ce,2026-08-27,medium
persons,TNP-00778,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00778,occupation_raw,MARSAD_ARP2014,5d326e24a685,2026-08-27,medium
mandates,TNM-7aca3740779a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00779,name_ar,MARSAD_ARP2014,46b06f563f41,2026-08-27,medium
persons,TNP-00779,name_lat,MARSAD_ARP2014,a50b2dde443f,2026-08-27,medium
persons,TNP-00779,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00779,occupation_raw,MARSAD_ARP2014,5d326e24a685,2026-08-27,medium
mandates,TNM-27d5eeed2987,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00780,name_ar,MARSAD_ARP2014,2f006d3fbb22,2026-08-27,medium
persons,TNP-00780,name_lat,MARSAD_ARP2014,fe197ad6c6a5,2026-08-27,medium
persons,TNP-00780,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00780,occupation_raw,MARSAD_ARP2014,6e142d69fff1,2026-08-27,medium
mandates,TNM-26f17c3c6025,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00781,name_ar,MARSAD_ARP2014,5de89339f3ae,2026-08-27,medium
persons,TNP-00781,name_lat,MARSAD_ARP2014,9fc20b8056d1,2026-08-27,medium
persons,TNP-00781,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00781,occupation_raw,MARSAD_ARP2014,471e98a3311b,2026-08-27,medium
mandates,TNM-85ccae44e99a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00782,name_ar,MARSAD_ARP2014,d26bbb052432,2026-08-27,medium
persons,TNP-00782,name_lat,MARSAD_ARP2014,c84e76f5ff72,2026-08-27,medium
persons,TNP-00782,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00782,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-4e9b420dc6d0,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00783,name_ar,MARSAD_ARP2014,33e6728b0e0a,2026-08-27,medium
persons,TNP-00783,name_lat,MARSAD_ARP2014,7dc1e3e71c92,2026-08-27,medium
persons,TNP-00783,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00783,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-d6eb3194fd6e,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00784,name_ar,MARSAD_ARP2014,7e79e759828e,2026-08-27,medium
persons,TNP-00784,name_lat,MARSAD_ARP2014,d9c879610ef1,2026-08-27,medium
persons,TNP-00784,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00784,occupation_raw,MARSAD_ARP2014,13ac031f7f09,2026-08-27,medium
mandates,TNM-50961144182b,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00276,name_ar,MARSAD_ARP2014,5b82526a9b33,2026-08-27,medium
persons,TNP-00276,name_lat,MARSAD_ARP2014,ee5cf5e52ff3,2026-08-27,medium
persons,TNP-00276,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00276,occupation_raw,MARSAD_ARP2014,83628ae27ee9,2026-08-27,medium
mandates,TNM-7305834a0284,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00785,name_ar,MARSAD_ARP2014,74793942954a,2026-08-27,medium
persons,TNP-00785,name_lat,MARSAD_ARP2014,9f3860d9fb2b,2026-08-27,medium
persons,TNP-00785,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00785,occupation_raw,MARSAD_ARP2014,eb9f9a84809c,2026-08-27,medium
mandates,TNM-46e37f4a8087,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00786,name_ar,MARSAD_ARP2014,0a392a41980a,2026-08-27,medium
persons,TNP-00786,name_lat,MARSAD_ARP2014,aeb52e74568d,2026-08-27,medium
persons,TNP-00786,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00786,occupation_raw,MARSAD_ARP2014,5d326e24a685,2026-08-27,medium
mandates,TNM-8cc3fed794ea,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00787,name_ar,MARSAD_ARP2014,fb1d87d19e20,2026-08-27,medium
persons,TNP-00787,name_lat,MARSAD_ARP2014,bc6745d02b59,2026-08-27,medium
persons,TNP-00787,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00787,occupation_raw,MARSAD_ARP2014,471e98a3311b,2026-08-27,medium
mandates,TNM-9c7830ca9f7d,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00788,name_ar,MARSAD_ARP2014,3065caaf58ee,2026-08-27,medium
persons,TNP-00788,name_lat,MARSAD_ARP2014,85aef9fe7f79,2026-08-27,medium
persons,TNP-00788,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00788,occupation_raw,MARSAD_ARP2014,eb9f9a84809c,2026-08-27,medium
mandates,TNM-8497c8bfd9f8,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00789,name_ar,MARSAD_ARP2014,6f125dee6866,2026-08-27,medium
persons,TNP-00789,name_lat,MARSAD_ARP2014,2799aa0c80ca,2026-08-27,medium
persons,TNP-00789,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00789,occupation_raw,MARSAD_ARP2014,595b35052213,2026-08-27,medium
mandates,TNM-276bed1d23f5,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00790,name_ar,MARSAD_ARP2014,28d927fd69e6,2026-08-27,medium
persons,TNP-00790,name_lat,MARSAD_ARP2014,ef11d291ef15,2026-08-27,medium
persons,TNP-00790,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00790,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-484d04095abf,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00791,name_ar,MARSAD_ARP2014,0674a1e987a9,2026-08-27,medium
persons,TNP-00791,name_lat,MARSAD_ARP2014,6d729c71f62b,2026-08-27,medium
persons,TNP-00791,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00791,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-60517fcd8e8e,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00792,name_ar,MARSAD_ARP2014,bae08ab2bfe8,2026-08-27,medium
persons,TNP-00792,name_lat,MARSAD_ARP2014,2ea6da54615d,2026-08-27,medium
persons,TNP-00792,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00792,occupation_raw,MARSAD_ARP2014,1d80a168d285,2026-08-27,medium
mandates,TNM-8d03deedcf5c,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00793,name_ar,MARSAD_ARP2014,961ae330d03e,2026-08-27,medium
persons,TNP-00793,name_lat,MARSAD_ARP2014,979074672427,2026-08-27,medium
persons,TNP-00793,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00793,occupation_raw,MARSAD_ARP2014,83628ae27ee9,2026-08-27,medium
mandates,TNM-4ffc1003ff9b,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00794,name_ar,MARSAD_ARP2014,90127ace317b,2026-08-27,medium
persons,TNP-00794,name_lat,MARSAD_ARP2014,89fae88a1b14,2026-08-27,medium
persons,TNP-00794,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00794,occupation_raw,MARSAD_ARP2014,9fbd0622dae0,2026-08-27,medium
mandates,TNM-c4bc0abc1de4,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00795,name_ar,MARSAD_ARP2014,9facffd1d52c,2026-08-27,medium
persons,TNP-00795,name_lat,MARSAD_ARP2014,11536b88245b,2026-08-27,medium
persons,TNP-00795,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00795,occupation_raw,MARSAD_ARP2014,595b35052213,2026-08-27,medium
mandates,TNM-e26327b4da72,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
persons,TNP-00285,name_ar,MARSAD_ARP2014,6d61f238e653,2026-08-27,medium
persons,TNP-00285,name_lat,MARSAD_ARP2014,2ca56fcb8f84,2026-08-27,medium
persons,TNP-00285,gender,MARSAD_ARP2014,030ef4a52619,2026-08-27,medium
persons,TNP-00285,occupation_raw,MARSAD_ARP2014,51d02d98c53c,2026-08-27,medium
mandates,TNM-01be8f83423a,assembly_id,MARSAD_ARP2014,8ae3460a816d,2026-08-27,medium
