amendment_id,person_id,assembly_id,source_ids
AMD-16395f50f5e2,TNP-00496,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00521,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00538,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00541,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00371,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00381,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00404,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00435,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00460,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00481,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00488,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00494,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00501,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00531,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00533,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00534,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00552,NCA-2011,MARSAD_ANC
AMD-7c7fd9b30aa7,TNP-00559,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00374,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00379,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00422,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00425,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00427,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00464,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00465,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00476,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00498,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00502,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00507,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00529,NCA-2011,MARSAD_ANC
AMD-2e6fa023376a,TNP-00542,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00332,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00370,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00378,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00425,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00427,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00439,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00466,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00472,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00478,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00488,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00499,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00524,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00529,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00550,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00554,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00557,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00558,NCA-2011,MARSAD_ANC
AMD-b02328c21af5,TNP-00562,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00370,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00372,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00420,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00444,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00449,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00480,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00482,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00487,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00511,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00514,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00518,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00519,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00536,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00539,NCA-2011,MARSAD_ANC
AMD-89e176273d7c,TNP-00566,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00007,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00332,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00370,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00408,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00410,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00426,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00427,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00473,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00497,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00502,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00524,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00525,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00543,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00557,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00562,NCA-2011,MARSAD_ANC
AMD-dd5e98dfab44,TNP-00564,NCA-2011,MARSAD_ANC
AMD-4d75db02f04b,TNP-00007,NCA-2011,MARSAD_ANC
AMD-4d75db02f04b,TNP-00371,NCA-2011,MARSAD_ANC
AMD-4d75db02f04b,TNP-00533,NCA-2011,MARSAD_ANC
AMD-4d75db02f04b,TNP-00548,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00332,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00391,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00392,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00408,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00416,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00438,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00443,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00473,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00478,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00488,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00497,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00499,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00524,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00536,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00558,NCA-2011,MARSAD_ANC
AMD-3dbce4d970be,TNP-00564,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00277,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00289,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00392,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00400,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00420,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00436,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00443,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00444,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00468,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00487,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00491,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00506,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00518,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00519,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00525,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00536,NCA-2011,MARSAD_ANC
AMD-57704d34dafe,TNP-00566,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00289,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00370,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00400,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00420,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00436,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00443,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00468,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00491,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00506,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00518,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00519,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00525,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00536,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00543,NCA-2011,MARSAD_ANC
AMD-b64cab6f97d6,TNP-00566,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00141,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00247,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00368,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00370,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00371,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00379,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00387,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00389,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00402,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00410,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00415,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00419,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00427,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00445,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00449,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00455,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00456,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00476,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00477,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00481,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00486,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00488,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00493,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00497,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00498,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00502,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00517,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00521,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00529,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00534,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00540,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00549,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00551,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00554,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00555,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00557,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00561,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00562,NCA-2011,MARSAD_ANC
AMD-e33c89c17306,TNP-00564,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00277,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00368,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00370,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00388,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00402,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00410,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00412,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00416,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00427,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00434,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00457,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00481,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00487,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00488,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00516,NCA-2011,MARSAD_ANC
AMD-403d2e035ae1,TNP-00534,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00370,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00389,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00392,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00417,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00444,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00448,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00474,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00482,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00508,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00511,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00514,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00517,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00539,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00543,NCA-2011,MARSAD_ANC
AMD-5011a7c47a3c,TNP-00552,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00141,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00247,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00368,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00370,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00371,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00379,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00387,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00389,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00402,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00410,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00415,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00419,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00427,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00445,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00449,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00455,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00456,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00476,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00477,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00481,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00486,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00488,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00493,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00497,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00498,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00502,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00517,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00521,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00529,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00534,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00540,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00549,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00551,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00554,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00555,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00557,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00561,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00562,NCA-2011,MARSAD_ANC
AMD-8a5709cc9cf3,TNP-00564,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00007,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00277,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00395,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00400,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00416,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00426,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00430,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00479,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00511,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00512,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00524,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00535,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00539,NCA-2011,MARSAD_ANC
AMD-554ee503f44d,TNP-00562,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00332,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00378,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00379,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00419,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00425,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00439,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00442,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00446,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00466,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00472,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00478,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00499,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00545,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00550,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00557,NCA-2011,MARSAD_ANC
AMD-e1ebca5596d5,TNP-00558,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00394,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00398,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00404,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00422,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00432,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00438,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00459,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00461,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00470,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00475,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00517,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00532,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00533,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00543,NCA-2011,MARSAD_ANC
AMD-73d91d8bddd9,TNP-00552,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00371,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00380,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00385,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00406,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00414,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00419,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00421,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00422,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00437,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00461,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00494,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00496,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00531,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00537,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00552,NCA-2011,MARSAD_ANC
AMD-80e15e22ae88,TNP-00559,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00141,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00368,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00381,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00415,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00418,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00421,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00428,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00434,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00456,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00463,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00488,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00498,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00503,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00521,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00522,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00527,NCA-2011,MARSAD_ANC
AMD-2dcc5cdb9d86,TNP-00544,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00332,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00370,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00374,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00392,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00419,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00427,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00465,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00476,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00493,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00502,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00507,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00519,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00529,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00534,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00551,NCA-2011,MARSAD_ANC
AMD-79f78eb37ab4,TNP-00554,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00370,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00372,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00392,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00400,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00417,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00430,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00436,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00443,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00444,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00468,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00482,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00515,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00525,NCA-2011,MARSAD_ANC
AMD-2adb28d8cdd7,TNP-00536,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00007,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00277,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00289,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00370,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00416,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00417,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00426,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00434,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00479,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00482,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00493,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00515,NCA-2011,MARSAD_ANC
AMD-43e5b2c691f0,TNP-00525,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00410,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00427,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00437,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00445,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00467,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00476,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00481,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00498,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00524,NCA-2011,MARSAD_ANC
AMD-bf9c194012a4,TNP-00529,NCA-2011,MARSAD_ANC
