layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,party_id,party_name,evidence
party_affiliations,TNP-00121,حمادي غيلاني,ar,غيلاني,VLN,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00121,حمادي غيلاني,ar,غيلاني,VLN,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00122,حسن جربوعي,ar,جربوعي,JRB,third_republic,كتلة الأحرار,PTY-e65de6155d31,كتلة الأحرار,bloc
party_affiliations,TNP-00123,حسن بوسامة,ar,بوسامة,BSM,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00123,حسن بوسامة,ar,بوسامة,BSM,third_republic,كتلة الأحرار,PTY-e65de6155d31,كتلة الأحرار,bloc
party_affiliations,TNP-00124,حسن بن علي,ar,بن علي|علي,BNL|L,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00125,حسام محجوب,ar,محجوب,MHJB,third_republic,كتلة الأمانة والعمل,PTY-d1e65beb3791,كتلة الأمانة والعمل,bloc
party_affiliations,TNP-00126,حاتم لباوي,ar,لباوي,LB,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00127,حاتم الهواوي,ar,الهواوي,H,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00128,جلال خدمي,ar,خدمي,XDM,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00129,ثامر المزهود,ar,المزهود,MZHD,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00130,ثابت العابد,ar,العابد,BD,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00130,ثابت العابد,ar,العابد,BD,third_republic,كتلة الوطنية المستقلة,PTY-53e95bd9b3b4,كتلة الوطنية المستقلة,bloc
party_affiliations,TNP-00131,بوبكر بن يحي,ar,بن يحي|يحي,BNH|H,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00132,بلال ابن المشري,ar,ابن المشري|المشري,BMSR|MSR,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00133,بسمة الهمامي,ar,الهمامي,HM,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00133,بسمة الهمامي,ar,الهمامي,HM,third_republic,كتلة لينتصر الشعب,PTY-47b910b57713,كتلة لينتصر الشعب,bloc
party_affiliations,TNP-00134,بدر الدين القمودي,ar,القمودي,KMD,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00134,بدر الدين القمودي,ar,القمودي,KMD,second_republic,حركة الشعب,,حركة الشعب,list
party_affiliations,TNP-00134,بدر الدين القمودي,ar,القمودي,KMD,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00134,بدر الدين القمودي,ar,القمودي,KMD,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00135,بثينة الغانمي,ar,الغانمي,VM,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00136,باديس بالحاج علي,ar,علي,L,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00136,باديس بالحاج علي,ar,علي,L,third_republic,كتلة الأحرار,PTY-e65de6155d31,كتلة الأحرار,bloc
party_affiliations,TNP-00137,أيمن نقرة,ar,نقرة,NKR,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00138,أيمن بن صالح,ar,بن صالح|صالح,BNSLH|SLH,third_republic,كتلة الوطنية المستقلة,PTY-53e95bd9b3b4,كتلة الوطنية المستقلة,bloc
party_affiliations,TNP-00139,أيمن المرعوي,ar,المرعوي,MR,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00140,أيمن البوغديري,ar,البوغديري,BVDR,third_republic,كتلة لينتصر الشعب,PTY-47b910b57713,كتلة لينتصر الشعب,bloc
party_affiliations,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,third_republic,Parti El Amen,PTY-52f9f25821ab,Parti El Amen,affiliation
party_affiliations,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,transition,"Pétition populaire pour la liberté, la justice et le développement",PTY-52f9f25821ab,"Pétition populaire pour la liberté, la justice et le développement",list
party_affiliations,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,transition,Transition Démocratique,PTY-0e2de5f37252,Transition Démocratique,bloc
party_affiliations,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,third_republic,كتلة الوطنية المستقلة,PTY-53e95bd9b3b4,كتلة الوطنية المستقلة,bloc
party_affiliations,TNP-00142,آمال المؤدب,ar,المؤدب,MDB,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00143,الياس بوكوشة,ar,بوكوشة,BKS,third_republic,كتلة الأحرار,PTY-e65de6155d31,كتلة الأحرار,bloc
party_affiliations,TNP-00144,النوري جريدي,ar,جريدي,JRD,third_republic,كتلة لينتصر الشعب,PTY-47b910b57713,كتلة لينتصر الشعب,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,Bloc Social-Démocrate,PTY-dc4ed2228330,Bloc Social-Démocrate,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,second_republic,حزب المبادرة,,حزب المبادرة,list
party_affiliations,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,third_republic,كتلة صوت الجمهورية,PTY-e75657052675,كتلة صوت الجمهورية,bloc
party_affiliations,TNP-00146,المختار عبد المولى,ar,عبد المولى,BDML,third_republic,كتلة لينتصر الشعب,PTY-47b910b57713,كتلة لينتصر الشعب,bloc
party_affiliations,TNP-00147,ألفة المرواني,ar,المرواني,MRN,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00147,ألفة المرواني,ar,المرواني,MRN,third_republic,كتلة الوطنية المستقلة,PTY-53e95bd9b3b4,كتلة الوطنية المستقلة,bloc
party_affiliations,TNP-00148,الفاضل بن تركية,ar,بن تركية|تركية,BNTRK|TRK,third_republic,كتلة الوطنية المستقلة,PTY-53e95bd9b3b4,كتلة الوطنية المستقلة,bloc
party_affiliations,TNP-00149,الطيب الطالبي,ar,الطالبي,TLB,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00149,الطيب الطالبي,ar,الطالبي,TLB,third_republic,كتلة لينتصر الشعب,PTY-47b910b57713,كتلة لينتصر الشعب,bloc
party_affiliations,TNP-00150,الطاهر بن منصور,ar,بن منصور|منصور,BMNSR|MNSR,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00151,أسماء الدرويش,ar,الدرويش,DRS,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00151,أسماء الدرويش,ar,الدرويش,DRS,third_republic,كتلة الأمانة والعمل,PTY-d1e65beb3791,كتلة الأمانة والعمل,bloc
party_affiliations,TNP-00152,أحمد سعيداني,ar,سعيداني,SDN,third_republic,كتلة الخط الوطني السيادي,PTY-afb20824a9f9,كتلة الخط الوطني السيادي,bloc
party_affiliations,TNP-00153,أحمد بنور,ar,بنور,BNR,third_republic,كتلة الأحرار,PTY-e65de6155d31,كتلة الأحرار,bloc
party_affiliations,TNP-00154,إبراهيم حسين,ar,حسين,HSN,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00155,إبراهيم بودربالة,ar,بودربالة,BDRBL,third_republic,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00156,عبد الله حريزي,ar,حريزي,HRZ,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00156,عبد الله حريزي,ar,حريزي,HRZ,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00157,عبد الحميد المرزوقي,ar,المرزوقي,MRZK,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00157,عبد الحميد المرزوقي,ar,المرزوقي,MRZK,second_republic,كتلة حزب قلب تونس (2019),PTY-b4cc6c38811d,كتلة حزب قلب تونس (2019),bloc
party_affiliations,TNP-00158,عبد اللطيف علوي,ar,علوي,L,second_republic,إئتلاف الكرامة,,إئتلاف الكرامة,list
party_affiliations,TNP-00158,عبد اللطيف علوي,ar,علوي,L,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
party_affiliations,TNP-00159,عبد المجيد عمار,ar,عمار,MR,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00159,عبد المجيد عمار,ar,عمار,MR,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00160,عبد الرزاق الحسني,ar,الحسني,HSN,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00160,عبد الرزاق الحسني,ar,الحسني,HSN,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00161,عبد السلام بن عمارة,ar,بن عمارة|عمارة,BMR|MR,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00161,عبد السلام بن عمارة,ar,بن عمارة|عمارة,BMR|MR,second_republic,حركة الشعب,,حركة الشعب,list
party_affiliations,TNP-00162,عبير موسي,ar,موسي,MS,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00162,عبير موسي,ar,موسي,MS,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,Allégeance à la Patrie,PTY-7e358197af47,Allégeance à la Patrie,bloc
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,Bloc Social-Démocrate,PTY-dc4ed2228330,Bloc Social-Démocrate,bloc
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,الإتحاد الديمقراطي الإجتماعي,,الإتحاد الديمقراطي الإجتماعي,list
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,القائمة المستقلة رد الإعتبار,,القائمة المستقلة رد الإعتبار,list
party_affiliations,TNP-00163,عدنان حاجي,ar,حاجي,HJ,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00164,عدنان بن ابراهيم,ar,بن ابراهيم|ابراهيم,BMBRHM|BRHM,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00164,عدنان بن ابراهيم,ar,بن ابراهيم|ابراهيم,BMBRHM|BRHM,second_republic,حزب الاتحاد الشعبي الجمهوري,,حزب الاتحاد الشعبي الجمهوري,list
party_affiliations,TNP-00165,أحمد بلقاسم,ar,بلقاسم,BLKSM,second_republic,القائمة المستقلة الشباب المستقل,,القائمة المستقلة الشباب المستقل,list
party_affiliations,TNP-00165,أحمد بلقاسم,ar,بلقاسم,BLKSM,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00166,أحمد بن عياد,ar,بن عياد|عياد,BND|D,second_republic,حزب الرحمة,,حزب الرحمة,list
party_affiliations,TNP-00166,أحمد بن عياد,ar,بن عياد|عياد,BND|D,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
party_affiliations,TNP-00167,أحمد موحه,ar,موحه,MH,second_republic,إئتلاف الكرامة,,إئتلاف الكرامة,list
party_affiliations,TNP-00167,أحمد موحه,ar,موحه,MH,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
