layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,assembly_id,coverage_status,entry_mode,gender
legislators,TNP-00412,حاتم الكلاعي,ar,الكلاعي,KL,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00413,حافظ إبراهيم الأسود,ar,الأسود,SD,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00414,حبيبة التريكي,ar,التريكي,TRK,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00415,حسن رضواني,ar,رضواني,RDN,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00416,حسناء مرسيط,ar,مرسيط,MRST,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00417,حطاب بركاتي,ar,بركاتي,BRKT,transition,Parti communiste des ouvriers de Tunisie,NCA-2011,full,elected,male
legislators,TNP-00418,حليمة القني,ar,القني,KN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00419,حنان ساسي,ar,ساسي,S,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,female
legislators,TNP-00420,خميس قسيلة,ar,قسيلة,KSL,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00421,خيرة صغيري,ar,صغيري,SVR,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00422,دليلة الببة,ar,الببة,B,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00423,دليلة بوعين,ar,بوعين,BN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00424,رابح الخرايفي,ar,الخرايفي,XRF,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00425,ربيع العابدي,ar,العابدي,BD,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00426,ربيعة نجلاوي,ar,نجلاوي,NJL,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,female
legislators,TNP-00427,رفيق التليلي,ar,التليلي,TL,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00428,رمضان دغماني,ar,دغماني,DVMN,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00429,ريم ثايري,ar,ثايري,TR,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,female
legislators,TNP-00430,ريم محجوب,ar,محجوب,MHJB,transition,Afek Tounes,NCA-2011,full,elected,female
legislators,TNP-00431,زياد الدولاتي,ar,الدولاتي,DLT,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00432,سامية الفرشيشي,ar,الفرشيشي,FRS,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00433,سعاد عبد الرحيم,ar,عبد الرحيم|الرحيم,BDRHM|RHM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00434,سعد بوعيش,ar,بوعيش,BS,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00435,سعيد خرشوفي,ar,خرشوفي,XRSF,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00436,سلمى بكار,ar,بكار,BKR,transition,Pôle démocratique moderniste,NCA-2011,full,elected,female
legislators,TNP-00437,سلمى صرصوط,ar,صرصوط,SRST,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00438,سلمى هادية مبروك,ar,مبروك,MBRK,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00439,سليم بن حميدان,ar,بن حميدان|حميدان,BNHMDN|HMDN,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00440,سليم بن عبد السلام,ar,بن عبد السلام|عبد السلام|السلام,BMBDSLM|BDSLM|SLM,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,unknown
legislators,TNP-00441,سليمان هلال,ar,هلال,HL,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00442,سمير بن عمر,ar,بن عمر|عمر,BMR|MR,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00443,سمير بالطيب,ar,بالطيب,BLTB,transition,Pôle démocratique moderniste,NCA-2011,full,elected,male
legislators,TNP-00444,سميرة مرعي,ar,مرعي,MR,transition,Afek Tounes,NCA-2011,full,elected,female
legislators,TNP-00445,سناء مرسني,ar,مرسني,MRSN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00446,سناء الحداد,ar,الحداد,HD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00447,سنية تومية,ar,تومية,TM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00448,شكري يعيش,ar,يعيش,S,transition,Afek Tounes,NCA-2011,full,elected,unknown
legislators,TNP-00449,شكري القسطلّي,ar,القسطلي,KSTL,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00450,شكري العرفاوي,ar,العرفاوي,RF,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00451,صالح شعيب,ar,شعيب,SB,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00452,صالحة بن عائشة,ar,بن عائشة|عائشة,BNS|S,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00453,صلاح الدين الزحاف,ar,الزحاف,ZHF,transition,Voix de l'indépendant,NCA-2011,full,elected,male
legislators,TNP-00454,صلاح الدين لهيبة,ar,لهيبة,LHB,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00455,ضمير المناعي,ar,المناعي,MN,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00456,طارق العبيدي,ar,العبيدي,BD,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00457,طارق بوعزيز,ar,بوعزيز,BZ,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00458,عادل بن عطية,ar,بن عطية|عطية,BNT|T,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00459,عائشة الذوادي,ar,الذوادي,D,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00460,عبد الباسط بن الشيخ,ar,بن الشيخ|الشيخ,BNSX|SX,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00461,عبد الحليم زواري,ar,زواري,ZR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00462,عبد الرحمان الأدغم,ar,الأدغم,DVM,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00463,عبد الرزاق خلولي,ar,خلولي,XL,transition,Parti néo-destour,NCA-2011,full,elected,male
legislators,TNP-00464,عبد الرؤوف العيادي,ar,العيادي,D,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00465,عبد الستار الضيفي,ar,الضيفي,DF,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00466,عبد السلام شعبان,ar,شعبان,SBN,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00467,عبد العزيز شعبان,ar,شعبان,SBN,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00468,عبد العزيز القطي,ar,القطي,KT,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00469,عبد القادر بن خميس,ar,بن خميس|خميس,BNXMS|XMS,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00470,عبد القادر القادري,ar,القادري,KDR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00471,عبد المجيد النجار,ar,النجار,NJR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00472,عبد الوهاب معطر,ar,معطر,MTR,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00473,عصام الشابي,ar,الشابي,SB,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00474,علي بالشريفة,ar,بالشريفة,BLSRF,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00475,علي فارس,ar,فارس,FRS,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00476,علي حويجي,ar,حويجي,HJ,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00477,عماد الحمامي,ar,الحمامي,HM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00478,عمر الشتوي,ar,الشتوي,ST,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00479,فاضل الوج,ar,الوج,J,transition,L'Initiative,NCA-2011,full,elected,male
legislators,TNP-00480,فاطمة الغربي,ar,الغربي,VRB,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00481,فايزة كدوسي,ar,كدوسي,KDS,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,female
legislators,TNP-00482,فتحي اللطيف,ar,اللطيف,LTF,transition,Parti communiste des ouvriers de Tunisie,NCA-2011,full,elected,male
legislators,TNP-00483,فرح النصيبي,ar,النصيبي,NSB,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00484,فريدة عبيدي,ar,عبيدي,BD,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00485,فطوم الأسود,ar,الأسود,SD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00486,فطومة عطية,ar,عطية,T,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00487,فؤاد ثامر,ar,ثامر,TMR,transition,Pour un front national Tunisien,NCA-2011,full,elected,male
legislators,TNP-00488,فيصل جدلاوي,ar,جدلاوي,JDL,transition,La justice,NCA-2011,full,elected,male
legislators,TNP-00489,قيس مختار,ar,مختار,MXTR,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00490,كريم بوعبدلي,ar,بوعبدلي,BDL,transition,Parti libéral maghrébin,NCA-2011,full,elected,male
legislators,TNP-00491,كريمة سويد,ar,سويد,SD,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00492,كلثوم بدر الدين,ar,بدر الدين,BDRDN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00493,كمال السعداوي,ar,السعداوي,SD,transition,Mouvement des démocrates socialistes,NCA-2011,full,elected,male
legislators,TNP-00494,كمال عمّار,ar,عمار,MR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00495,كمال بن عمارة,ar,بن عمارة|عمارة,BMR|MR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00496,كوثر الأدغم,ar,الأدغم,DVM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00497,لبنى الجريبي,ar,الجريبي,JRB,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00498,مبروك الحريزي,ar,الحريزي,HRZ,transition,La fidélité,NCA-2011,full,elected,male
legislators,TNP-00499,مبروكة مبارك,ar,مبارك,MBRK,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00500,محرزية العبيدي,ar,العبيدي,BD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00501,محسن الكعبي,ar,الكعبي,KB,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00502,محمد الحبيب هرقام,ar,هرقام,HRKM,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00503,محمد الصالح شعيرات,ar,شعيرات,SRT,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00504,محمد الطاهر إيلاهي,ar,إيلاهي,LH,transition,L'indépendant,NCA-2011,full,elected,male
legislators,TNP-00505,محمد الطاهر تليلي,ar,تليلي,TL,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00506,محمد العربي فاضل موسى,ar,موسى,MS,transition,Pôle démocratique moderniste,NCA-2011,full,elected,male
legislators,TNP-00507,محمد الكراي الجربي,ar,الجربي,JRB,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00508,المنصف شيخ روحه,ar,شيخ روحه|روحه,SXRH|RH,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00509,محمد الناجي غرسلي,ar,غرسلي,VRSL,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00510,محمد سعيدي,ar,سعيدي,SD,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00511,محمد بن المبروك الحامدي,ar,الحامدي,HMD,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00512,محمود الماي,ar,الماي,M,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00513,محمد الصغير,ar,الصغير,SVR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00514,محمد قحبيش,ar,قحبيش,KHBS,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00515,محمد كحيلة,ar,كحيلة,KHL,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00516,محمد بن يوسف الحامدي,ar,الحامدي,HMD,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00517,محمد شفيق زرقين,ar,زرقين,ZRKN,transition,La fidélité aux martyrs,NCA-2011,full,elected,male
legislators,TNP-00518,محمد عبد المنعم كرير,ar,كرير,KR,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,unknown
legislators,TNP-00519,محمد علي نصري,ar,نصري,NSR,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00520,محمد لطفي بن مصباح,ar,بن مصباح|مصباح,BMSBH|MSBH,transition,Parti de la justice et l'égalité,NCA-2011,full,elected,male
legislators,TNP-00521,محمد نجيب الحسني,ar,الحسني,HSN,transition,L'espoir,NCA-2011,full,elected,male
legislators,TNP-00522,محمد نزار قاسم,ar,قاسم,KSM,transition,Parti républicain pour la liberté et la justice,NCA-2011,full,elected,male
legislators,TNP-00523,محمود قويعة,ar,قويعة,K,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00524,محمود البارودي,ar,البارودي,BRD,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00525,مراد العمدوني,ar,العمدوني,MDN,transition,Mouvement du peuple,NCA-2011,full,elected,male
legislators,TNP-00526,مصطفى بن جعفر,ar,بن جعفر|جعفر,BNJFR|JFR,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00527,معز كمون,ar,كمون,KMN,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00528,مفيدة مرزوقي,ar,مرزوقي,MRZK,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00529,منى بن نصر,ar,بن نصر|نصر,BNSR|NSR,transition,L'Initiative,NCA-2011,full,elected,female
legislators,TNP-00530,منية إبراهيم,ar,إبراهيم,BRHM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00531,منية القصري,ar,القصري,KSR,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00532,منير بن هنية,ar,بن هنية|هنية,BNHN|HN,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00533,منيرة عمري,ar,عمري,MR,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00534,مولدي الزيدي,ar,الزيدي,ZD,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00535,مية الجريبي,ar,الجريبي,JRB,transition,Parti démocratique progressiste,NCA-2011,full,elected,female
legislators,TNP-00536,نادية شعبان,ar,شعبان,SBN,transition,Pôle démocratique moderniste,NCA-2011,full,elected,female
legislators,TNP-00537,نبيلة العسكري السنوسي,ar,السنوسي,SNS,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00538,نبيهة ترجمان,ar,ترجمان,TRJMN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00539,نجلاء بوريال,ar,بوريال,BRL,transition,Parti démocratique progressiste,NCA-2011,full,elected,female
legislators,TNP-00540,نجيب مراد,ar,مراد,MRD,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00541,نجيبة بريول,ar,بريول,BRL,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00542,نزار مخلوفي,ar,مخلوفي,MXLF,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00543,نعمان الفهري,ar,الفهري,FHR,transition,Afek Tounes,NCA-2011,full,elected,male
legislators,TNP-00544,نور الدين المرابطي,ar,المرابطي,MRBT,transition,l'Union Patriotique Libre,NCA-2011,full,elected,male
legislators,TNP-00545,نوفل الغريبي,ar,الغريبي,VRB,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00546,هاجر منيفي,ar,منيفي,MNF,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00547,هاجر عزيز,ar,عزيز,Z,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00548,هالة الحامي,ar,الحامي,HM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00549,هشام بن جامع,ar,بن جامع|جامع,BNJM|JM,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00550,هيثم بلقاسم,ar,بلقاسم,BLKSM,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00551,وسام ياسين,ar,ياسين,SN,transition,La lutte socialiste,NCA-2011,full,elected,male
legislators,TNP-00552,كمال بن رمضان,ar,بن رمضان|رمضان,BNRMDN|RMDN,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00553,سلاف القسنطيني,ar,القسنطيني,KSNTN,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00554,سهير الدردوري,ar,الدردوري,DRDR,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00555,مختار لموشي,ar,لموشي,LMS,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00556,حبيب بريبش,ar,بريبش,BRBS,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00557,بشير النفزي,ar,النفزي,NFZ,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00558,نورة بن حسن,ar,بن حسن|حسن,BNHSN|HSN,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00559,جمال بوعجاجة,ar,بوعجاجة,BJ,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00560,فرج بن عمر,ar,بن عمر|عمر,BMR|MR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00561,خليد بلحاج,ar,بلحاج,BLHJ,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00562,نفيسة المرزوقي,ar,المرزوقي,MRZK,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00563,وردة التركي,ar,التركي,TRK,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00564,محمد منذر بن رحال,ar,بن رحال|رحال,BNRHL|RHL,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00565,منال القادري,ar,القادري,KDR,transition,Mouvement des démocrates socialistes,NCA-2011,full,elected,female
legislators,TNP-00566,فاضل الصغراوي,ar,الصغراوي,SVR,transition,Mouvement du peuple,NCA-2011,full,elected,male
legislators,TNP-00567,منية بن نصر العيادي,ar,العيادي,D,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
legislators,TNP-00568,سلمى نزيه الزنايدي,ar,الزنايدي,ZND,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,female
