vote_id,votes_cast,margin,near_unanimous
VOT-087410ef28eb,156,0.9872,True
VOT-03b9cb4042a3,158,0.9873,True
VOT-32928ce0cbbf,158,0.9873,True
VOT-81974e617781,158,0.9873,True
VOT-182b73ced0c9,159,0.9874,True
VOT-cd0adaebeb0d,159,0.9874,True
VOT-d1fa1710e48e,159,0.9874,True
VOT-e316cf951e5c,160,0.9875,True
VOT-0b2a0c9466fa,161,0.9876,True
VOT-d9200353df33,161,0.9876,True
VOT-f6c1fbd3e2dc,162,0.9877,True
VOT-3289530b9709,163,0.9877,True
VOT-94eab1aece03,163,0.9877,True
VOT-3fea657bb0df,164,0.9878,True
VOT-2a3835652010,166,0.988,True
VOT-c67d326d7356,167,0.988,True
VOT-cb37438b9b12,167,0.988,True
VOT-8925fec50064,169,0.9882,True
VOT-4dae2c00f623,170,0.9882,True
VOT-99163dcfaf71,170,0.9882,True
VOT-aff825c78eda,171,0.9883,True
VOT-15e35641f6b9,173,0.9884,True
VOT-5113eb023779,173,0.9884,True
VOT-d103f4d59cb8,173,0.9884,True
VOT-7c1b684e0f67,174,0.9885,True
VOT-98da9217c050,174,0.9885,True
VOT-b9d1cae04d8c,174,0.9885,True
VOT-c3702fb16a1c,174,0.9885,True
VOT-d56d2c2fd93e,174,0.9885,True
VOT-ec7949777a49,174,0.9885,True
VOT-5c5dfa891d7a,175,0.9886,True
VOT-9f42dcb140ef,175,0.9886,True
VOT-f8951264fb1e,175,0.9886,True
VOT-fffe4bfd77e5,175,0.9886,True
VOT-046f6a021621,176,0.9886,True
VOT-0b05b2597e6e,176,0.9886,True
VOT-3d98d0c78078,176,0.9886,True
VOT-6f7509bc9d3c,176,0.9886,True
VOT-bc1996ff4c68,176,0.9886,True
VOT-d6fd6034c277,176,0.9886,True
VOT-b0b8d7996973,177,0.9887,True
VOT-fcb8c9784562,177,0.9887,True
VOT-10cf1f047c17,178,0.9888,True
VOT-88d010b27f08,178,0.9888,True
VOT-1e23fd03733a,180,0.9889,True
VOT-2b500ccbb87e,180,0.9889,True
VOT-58c5cad302a9,181,0.989,True
VOT-66a40864175d,181,0.989,True
VOT-8dd90a5b9cc3,181,0.989,True
VOT-9e478e24d33d,181,0.989,True
VOT-fb5b7f25ff94,182,0.989,True
VOT-c6c34bdee9a9,186,0.9892,True
VOT-0005da2402b7,97,1.0,True
VOT-011f4e8da654,103,1.0,True
VOT-0126b5da5fbd,101,1.0,True
VOT-056c2431a51e,155,1.0,True
VOT-067f247f6dbd,166,1.0,True
VOT-06ad5ddb6c99,152,1.0,True
VOT-0743aab08c43,129,1.0,True
VOT-08173c238539,163,1.0,True
VOT-0899d448697b,133,1.0,True
VOT-08e5d1f4e23a,187,1.0,True
VOT-09302dd22eed,127,1.0,True
VOT-097090da33c2,116,1.0,True
VOT-0ab6dc09c1b6,185,1.0,True
VOT-0d253e193d34,125,1.0,True
VOT-0e60ba20d280,126,1.0,True
VOT-0f469c8f4a44,127,1.0,True
VOT-0fde48fc4ccf,135,1.0,True
VOT-10b86e78a919,188,1.0,True
VOT-10f8438b7b97,187,1.0,True
VOT-1195e689d143,90,1.0,True
VOT-1237aff51547,121,1.0,True
VOT-12d7f47113ba,119,1.0,True
VOT-139e5d15123d,119,1.0,True
VOT-14545878b6de,139,1.0,True
VOT-149fa6b37ce6,127,1.0,True
VOT-1528a951b82d,157,1.0,True
VOT-154538f8ddca,180,1.0,True
VOT-155cbf2f1481,79,1.0,True
VOT-173393badc9f,130,1.0,True
VOT-18529ea69eee,84,1.0,True
VOT-18a755acddc4,115,1.0,True
VOT-18b4e5eef0ac,124,1.0,True
VOT-18e350369ada,126,1.0,True
VOT-18f7608291f3,92,1.0,True
VOT-198a79eb5ac3,93,1.0,True
VOT-1a90741e0b53,175,1.0,True
VOT-1ab20a169eb0,122,1.0,True
VOT-1ad085035d80,146,1.0,True
VOT-1ae0c88964c7,128,1.0,True
VOT-1b33af0c96e3,120,1.0,True
VOT-1b6c2af94400,126,1.0,True
VOT-1b746f9c5d5b,123,1.0,True
VOT-1c6f3f9a25cf,171,1.0,True
VOT-1cbe02d6ee3d,171,1.0,True
VOT-1da1790acbeb,131,1.0,True
VOT-1dd8ef4b744c,133,1.0,True
VOT-1e5965cac486,138,1.0,True
VOT-1e8e31300680,109,1.0,True
VOT-1eb9f96c6043,150,1.0,True
VOT-1ee6e1f8ca1a,137,1.0,True
VOT-1ee876d93a7a,93,1.0,True
VOT-1f15168cadc5,186,1.0,True
VOT-2001e21a4819,164,1.0,True
VOT-21e527e5efb8,166,1.0,True
VOT-22739db3c96f,127,1.0,True
VOT-2367ca4cf551,161,1.0,True
VOT-24b3728c62e0,121,1.0,True
VOT-2536bb81e287,87,1.0,True
VOT-265470707b0f,197,1.0,True
VOT-270aceaaf56a,78,1.0,True
VOT-27707a49580f,111,1.0,True
VOT-28e707dc96c6,137,1.0,True
VOT-294a64b92acd,90,1.0,True
VOT-294bca8dfcd9,102,1.0,True
VOT-29ea312d618f,180,1.0,True
VOT-2a90dceb3b50,148,1.0,True
VOT-2ad68831f7a7,136,1.0,True
VOT-2ae0e0227514,163,1.0,True
VOT-2b2c244a1a47,110,1.0,True
VOT-2ce1497e32e2,106,1.0,True
VOT-2d8fcfe49548,157,1.0,True
VOT-2dd8c3ee98b1,125,1.0,True
VOT-2e661307ace5,130,1.0,True
VOT-2ebe6c6f1611,174,1.0,True
VOT-2f74cd4b3e5f,123,1.0,True
VOT-30205590348f,168,1.0,True
VOT-30685b204a99,161,1.0,True
VOT-308e764f580e,103,1.0,True
VOT-309e7d04b579,120,1.0,True
VOT-316504eea9bd,119,1.0,True
VOT-316c37e69600,201,1.0,True
VOT-338835c75736,133,1.0,True
VOT-339957d80517,112,1.0,True
VOT-33c8b6b54790,161,1.0,True
VOT-348c88f719c5,141,1.0,True
VOT-348ee7bf70aa,153,1.0,True
VOT-34c145fb7c27,157,1.0,True
VOT-34c650463b96,126,1.0,True
VOT-34e4fcb6b0b4,124,1.0,True
VOT-350547810186,129,1.0,True
VOT-354894fc3eb9,133,1.0,True
VOT-36a4509740e3,188,1.0,True
VOT-3700b830acdd,114,1.0,True
VOT-382af73dea16,116,1.0,True
VOT-39697c858218,104,1.0,True
VOT-39f4efc57c03,146,1.0,True
VOT-3a47f4a2a878,120,1.0,True
VOT-3a6e047aaf93,126,1.0,True
VOT-3b7a6d8b14b1,186,1.0,True
VOT-3e048c336cbd,174,1.0,True
VOT-3e17bce14f86,139,1.0,True
VOT-3e330b84a986,178,1.0,True
VOT-3f723b101f3e,122,1.0,True
VOT-3fd81b94802c,79,1.0,True
VOT-40ec25498aee,126,1.0,True
VOT-4127684406a6,141,1.0,True
VOT-4128f1d067eb,184,1.0,True
VOT-41508a264f02,148,1.0,True
VOT-41518bf2a9b1,98,1.0,True
VOT-4355f518c8a9,151,1.0,True
VOT-44a3e6d84db4,146,1.0,True
VOT-44c416e49d23,123,1.0,True
VOT-451e0087fc1b,124,1.0,True
VOT-478ca6ea46f9,140,1.0,True
VOT-48b185a68ed1,110,1.0,True
VOT-4a9d3b8b9ac8,122,1.0,True
VOT-4b2219157c96,92,1.0,True
VOT-4b2abf9a772a,171,1.0,True
VOT-4b304256c425,124,1.0,True
VOT-4bd908dac830,77,1.0,True
VOT-4c4d9ab66b2f,117,1.0,True
VOT-4d6853232f7e,147,1.0,True
VOT-4d93b3e8e030,139,1.0,True
VOT-4dbe3c9871e6,100,1.0,True
VOT-4e1c810cd76a,118,1.0,True
VOT-4eb84ab06788,124,1.0,True
VOT-4fa805d0732b,126,1.0,True
VOT-50805dd5bf2b,75,1.0,True
VOT-50daf565752d,78,1.0,True
VOT-5150c1989a61,162,1.0,True
VOT-5203c06d08ec,129,1.0,True
VOT-53348ddd731b,143,1.0,True
VOT-54c995af2120,106,1.0,True
VOT-54e95e9b4e44,137,1.0,True
VOT-55861a19e934,179,1.0,True
VOT-55c650c77d1d,119,1.0,True
VOT-565a62c8644a,124,1.0,True
VOT-5719aa553102,164,1.0,True
VOT-5811ae9bbd30,113,1.0,True
VOT-59156ca85071,136,1.0,True
VOT-592ea1cefa7f,103,1.0,True
VOT-59ce2c27e2a1,121,1.0,True
VOT-5a56358424ae,123,1.0,True
VOT-5af5d87c122f,122,1.0,True
VOT-5ba8e1cb316a,116,1.0,True
VOT-5ba95d5da18a,118,1.0,True
VOT-5bdf7fd316d4,190,1.0,True
VOT-5c79a35bf3f4,105,1.0,True
VOT-5c7f85a8583d,170,1.0,True
VOT-5cbccc4264c1,79,1.0,True
VOT-5cdaeefdf70e,137,1.0,True
VOT-5d02c68c1e30,163,1.0,True
VOT-5d0a611487f8,176,1.0,True
VOT-5d2adc17d9e8,122,1.0,True
VOT-5df12c5e961e,124,1.0,True
VOT-5ecc043730ab,157,1.0,True
VOT-5ef037aaa223,102,1.0,True
VOT-5f141e20b60d,119,1.0,True
VOT-60b881cd3464,179,1.0,True
VOT-61baee106e49,132,1.0,True
VOT-6318a7253435,122,1.0,True
VOT-633bfdbe97e1,131,1.0,True
VOT-63947e4c42fe,114,1.0,True
VOT-65b27dde8a48,134,1.0,True
VOT-6616bec30d45,122,1.0,True
VOT-6643e331122f,127,1.0,True
VOT-66fbb5f06e8e,184,1.0,True
VOT-678608324d63,201,1.0,True
VOT-6875b0e4c4dd,120,1.0,True
VOT-6898cac1fa40,118,1.0,True
VOT-69ad7aedba3f,173,1.0,True
VOT-69b202227efc,109,1.0,True
VOT-6a3700711418,134,1.0,True
VOT-6c424ff1ac56,121,1.0,True
VOT-6cc27658ddd7,120,1.0,True
VOT-6d0de986c426,132,1.0,True
VOT-6d8bf9e9012e,132,1.0,True
VOT-6e2c8690dd42,133,1.0,True
VOT-6ebf1c700e3c,121,1.0,True
VOT-6f24c73ef5b3,113,1.0,True
VOT-6f9a216f2455,103,1.0,True
VOT-70a1a76a235d,168,1.0,True
VOT-723b78908b87,137,1.0,True
VOT-724e02feffae,158,1.0,True
VOT-739e6123897b,85,1.0,True
VOT-7496468cacef,135,1.0,True
VOT-74f7f3037c84,167,1.0,True
VOT-75ae266bbced,125,1.0,True
VOT-760b3cbd88af,181,1.0,True
VOT-7654fca4eaa4,125,1.0,True
VOT-76e93cd417e5,199,1.0,True
VOT-772a2d8f8cfd,183,1.0,True
VOT-779f6180a12a,181,1.0,True
VOT-77f601a07440,76,1.0,True
VOT-78445be45911,120,1.0,True
VOT-7969d10da6cb,153,1.0,True
VOT-7a2ba4fca5ea,157,1.0,True
VOT-7a4f3525a4c2,129,1.0,True
VOT-7ab9823a93c5,132,1.0,True
VOT-7bd8469513b9,198,1.0,True
VOT-7d229ec1a5bd,92,1.0,True
VOT-7de5dd33fe38,184,1.0,True
VOT-7e308cc3162e,114,1.0,True
VOT-7f23bc92c970,157,1.0,True
VOT-7f2b228e6d5a,161,1.0,True
VOT-7f7d713ba568,127,1.0,True
VOT-80525ba41abe,117,1.0,True
VOT-809248ca63b9,119,1.0,True
VOT-8114dbbcf563,81,1.0,True
VOT-812643eeee1e,129,1.0,True
VOT-81bc8aba56ae,100,1.0,True
VOT-8275883b9c3d,114,1.0,True
VOT-833f4a985348,105,1.0,True
VOT-8475e30a7fe0,125,1.0,True
VOT-854b1f93f3fd,117,1.0,True
VOT-85beed1694de,133,1.0,True
VOT-86112996f477,103,1.0,True
VOT-863c2b151f27,138,1.0,True
VOT-873e9c7c59d7,109,1.0,True
VOT-882d56471249,89,1.0,True
VOT-884d81a58590,118,1.0,True
VOT-89339f65295d,171,1.0,True
VOT-8a00aabd46c1,134,1.0,True
VOT-8a3199b1eca7,122,1.0,True
VOT-8ab07163e7cc,131,1.0,True
VOT-8afff7d68cbb,129,1.0,True
VOT-8bcb4db09cc6,123,1.0,True
VOT-8c274a103fe5,121,1.0,True
VOT-8cafe0fc61b2,115,1.0,True
VOT-8d3d17f8120b,123,1.0,True
VOT-8d5c5027a262,172,1.0,True
VOT-8e3278093061,122,1.0,True
VOT-8e3714ca8968,180,1.0,True
VOT-8f50532f976a,124,1.0,True
VOT-8f5f7647dd34,191,1.0,True
VOT-8f9d7785fdde,138,1.0,True
VOT-8fa80d56ea4c,113,1.0,True
VOT-9019ae81a5fc,138,1.0,True
VOT-904ebbe3f15d,120,1.0,True
VOT-909c3247fdbe,139,1.0,True
VOT-90caeed9dfcb,135,1.0,True
VOT-91999d32f83a,110,1.0,True
VOT-930ed6a86d19,87,1.0,True
VOT-93af9303f4d9,125,1.0,True
VOT-9420cff2d24f,119,1.0,True
VOT-9481d9c29e18,112,1.0,True
VOT-9524283cee3d,123,1.0,True
VOT-9526c4545b95,122,1.0,True
VOT-96781f44a984,122,1.0,True
VOT-976ba5919631,160,1.0,True
VOT-97ceaa624986,152,1.0,True
VOT-98507816b1b9,151,1.0,True
VOT-98a8ca6c0124,133,1.0,True
VOT-993080eac241,77,1.0,True
VOT-9960d552d202,145,1.0,True
VOT-9997f037eeba,99,1.0,True
VOT-9b864000076f,89,1.0,True
VOT-9d2038b217c8,171,1.0,True
VOT-9d349f2aa461,124,1.0,True
VOT-9ec76cfae4e8,146,1.0,True
VOT-a144e4ea1cbe,128,1.0,True
VOT-a23be6ca862e,115,1.0,True
VOT-a39d1d6a1e17,128,1.0,True
VOT-a51eda50a454,173,1.0,True
VOT-a568dc6b7ac9,139,1.0,True
VOT-a56cbf604f11,168,1.0,True
VOT-a5799a537ca5,122,1.0,True
VOT-a6c5c60088d5,130,1.0,True
VOT-a72f7cd7005a,109,1.0,True
VOT-a763ed42a086,117,1.0,True
VOT-a81892e70ba1,187,1.0,True
VOT-a831b4081159,183,1.0,True
VOT-a84e80886300,80,1.0,True
VOT-a880d4b7d788,122,1.0,True
VOT-a8a745f30980,141,1.0,True
VOT-aa0493a9d337,148,1.0,True
VOT-aa69bdc836ca,176,1.0,True
VOT-aa9c47f9e17f,145,1.0,True
VOT-aacbe4f1af6e,131,1.0,True
VOT-ab087241fb16,120,1.0,True
VOT-ab13974f265f,121,1.0,True
VOT-ac4aae363db4,123,1.0,True
VOT-ae80394aef7d,131,1.0,True
VOT-aeab04805687,135,1.0,True
VOT-aecda32d0542,202,1.0,True
VOT-b07a59851fc7,154,1.0,True
VOT-b0cf56e52e36,137,1.0,True
VOT-b2b415c483c5,138,1.0,True
VOT-b39e82bc5150,111,1.0,True
VOT-b478943c4f06,157,1.0,True
VOT-b50fb9aa8c08,121,1.0,True
VOT-b574632bf696,182,1.0,True
VOT-b5debb34a789,113,1.0,True
VOT-b6ec167c63e3,197,1.0,True
VOT-b76ff4276843,79,1.0,True
VOT-b91deb9ad439,78,1.0,True
VOT-b9b920f2a03e,126,1.0,True
VOT-bb99710d8098,120,1.0,True
VOT-bc62b6afa271,139,1.0,True
VOT-bc7a4d69769f,189,1.0,True
VOT-bd53626289ec,168,1.0,True
VOT-be3492926740,160,1.0,True
VOT-bf41bb3dfe08,211,1.0,True
VOT-c0a4979894a1,176,1.0,True
VOT-c0f1991251e9,136,1.0,True
VOT-c3266577d8e3,158,1.0,True
VOT-c51105e1627e,126,1.0,True
VOT-c56bd33ceaee,186,1.0,True
VOT-c65c2e8b7e49,168,1.0,True
VOT-c695257cd5f9,123,1.0,True
VOT-c7e5c5434dca,170,1.0,True
VOT-c95ef6b880ef,131,1.0,True
VOT-c9b9b102206d,189,1.0,True
VOT-ca2c8717a901,120,1.0,True
VOT-ca84ff85c811,133,1.0,True
VOT-cabe97857703,131,1.0,True
VOT-cb9fd6212a96,181,1.0,True
VOT-cbd2c9e82839,130,1.0,True
VOT-cbfa5ebe7072,137,1.0,True
VOT-cc1cee2aa576,88,1.0,True
VOT-cc5eb938b155,104,1.0,True
VOT-cd7584195829,166,1.0,True
VOT-ce27f89eda9a,114,1.0,True
VOT-ce786077a8d4,137,1.0,True
VOT-ce90a731a615,78,1.0,True
VOT-cffc9528144f,133,1.0,True
VOT-d00565832166,165,1.0,True
VOT-d066fad4eec8,120,1.0,True
VOT-d0c6fd81c7f9,105,1.0,True
VOT-d292f1bcc987,131,1.0,True
VOT-d2ba9774a25f,169,1.0,True
VOT-d2d16d6c7f5c,135,1.0,True
VOT-d2d751044aae,168,1.0,True
VOT-d3e7012406b4,198,1.0,True
VOT-d46cda454dac,130,1.0,True
VOT-d5595d65ba7f,118,1.0,True
VOT-d55b64b40677,118,1.0,True
VOT-d67e0b32b704,170,1.0,True
VOT-d6aee2bc61ea,98,1.0,True
VOT-d6c0e2f66057,132,1.0,True
VOT-d72305f4a849,86,1.0,True
VOT-d766494176f9,155,1.0,True
VOT-d818b08976ed,87,1.0,True
VOT-da8367aaaabf,131,1.0,True
VOT-db4a5684c13c,130,1.0,True
VOT-db70ee5ccbd1,168,1.0,True
VOT-db91e82241b4,119,1.0,True
VOT-dc358da582dc,123,1.0,True
VOT-de10b14c1661,141,1.0,True
VOT-de2444945ff1,133,1.0,True
VOT-de29f0cb271d,102,1.0,True
VOT-de414c59e5f7,136,1.0,True
VOT-ded625e56f7c,133,1.0,True
VOT-e0153b3aabbe,181,1.0,True
VOT-e02dfd2aec7b,120,1.0,True
VOT-e046aed52234,125,1.0,True
VOT-e0f89f371793,134,1.0,True
VOT-e1ace644190b,140,1.0,True
VOT-e24a63ec2ec0,88,1.0,True
VOT-e29273d38c4c,77,1.0,True
VOT-e34b6240e98c,164,1.0,True
VOT-e518238d111c,116,1.0,True
VOT-e5ff77ea6574,106,1.0,True
VOT-e65e22abc21e,155,1.0,True
VOT-e69ace838058,76,1.0,True
VOT-e6b444a2dccf,158,1.0,True
VOT-e9accd7bc800,124,1.0,True
VOT-ebc2aeb258bc,195,1.0,True
VOT-ebfa1d58bd65,81,1.0,True
VOT-ec2a74eb10d2,111,1.0,True
VOT-eccafb86ba21,179,1.0,True
VOT-ed77c9cc548c,111,1.0,True
VOT-f00776e349c2,133,1.0,True
VOT-f00ee63a9453,129,1.0,True
VOT-f214f4f8a580,127,1.0,True
VOT-f25308329b89,113,1.0,True
VOT-f28dc88b065e,122,1.0,True
VOT-f2cbcf6a3f80,119,1.0,True
VOT-f2cfba75ceb3,77,1.0,True
VOT-f3af4b3061c8,114,1.0,True
VOT-f4eaed44019a,144,1.0,True
VOT-f668b485c2bb,121,1.0,True
VOT-f693a1f8c0fc,188,1.0,True
VOT-f6f15a0e4782,108,1.0,True
VOT-f7c218130c97,127,1.0,True
VOT-f7c680783f79,129,1.0,True
VOT-f8106a09d5ed,156,1.0,True
VOT-f818a8c18509,178,1.0,True
VOT-f935f5816290,120,1.0,True
VOT-f982bb294afe,124,1.0,True
VOT-fa631fe43772,180,1.0,True
VOT-fa733a848e92,107,1.0,True
VOT-fa9b76e0eb3a,123,1.0,True
VOT-faac47524ba3,92,1.0,True
VOT-faf1fb85fa32,135,1.0,True
VOT-fc04b378eaf2,123,1.0,True
VOT-fdd23b0f90dd,127,1.0,True
VOT-ffa8425f7231,110,1.0,True
