person_id,bloc_id,bloc_name_ar,assembly_id,role,start_date,end_date
TNP-00923,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00309,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00544,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00544,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00544,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00924,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00924,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00924,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00924,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00925,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2016-03-10,2018-10-12
TNP-00925,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00925,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00926,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00926,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-04-12,2019-10-05
TNP-00927,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00375,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2017-07-05
TNP-00928,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2017-12-30,2019-10-05
TNP-00929,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00929,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00929,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00930,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00931,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00111,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00111,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00111,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00111,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00932,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00932,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2016-09-16
TNP-00932,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-09-16,2016-09-16
TNP-00319,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00115,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00115,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00933,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2016-05-14
TNP-00933,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-05-14,2018-10-12
TNP-00933,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00933,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00430,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00430,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00430,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00430,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00430,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00429,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00429,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2016-02-08,2016-11-19
TNP-00429,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-11-19,2017-12-30
TNP-00429,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2017-12-30,2019-10-05
TNP-00934,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00934,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00935,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00935,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-04-12,2016-07-15
TNP-00935,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-07-15,2017-07-05
TNP-00935,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-07-05,2018-10-12
TNP-00935,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00936,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00324,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00937,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00937,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00937,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2018-10-12
TNP-00937,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00939,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00939,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00939,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00940,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-04-28
TNP-00940,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-04-28
TNP-00328,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00328,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00942,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00942,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00942,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2018-10-12
TNP-00942,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00331,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00943,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00332,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00332,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00333,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00445,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00944,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00944,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00340,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2016-09-16
TNP-00945,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00345,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00946,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00947,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-12-30
TNP-00947,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00947,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00948,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00948,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00948,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2018-10-12
TNP-00948,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00553,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00949,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00949,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-11-19,2019-05-08
TNP-00949,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00950,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-07-05
TNP-00951,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00952,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00952,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00953,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-01-08,2016-02-08
TNP-00953,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00953,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00954,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00350,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00350,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00350,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00354,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00956,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00957,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00355,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00355,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00355,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-12-13,2017-05-29
TNP-00355,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00355,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00357,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00358,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00959,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00959,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-04-12,2016-05-14
TNP-00959,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-05-14,2017-12-30
TNP-00959,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00959,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00959,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00361,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00960,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00961,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00961,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00365,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00365,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00962,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00963,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2016-10-17
